moneyAccountName,currencyId,currencyName,accountType,product,customerName,transactionId,transactionTypeId,transactionTypeShort,transactionTypeName,bookingTypeShort,bookingTypeName,valueDate,transactionDate,direction,amount,transactionCurrencyId,transactionCurrencyName,creditorShortText,creditorText,debtorShortText,debtorText,pointOfSale,acquirerCountryId,acquirerCountryName,cardId,creditorAccountText,creditorIBAN,creditorAddress,creditorReferenceNumber,creditorInfo
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1668737634,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,07/08/2025,07/08/2025,2,15.8,3942.0,CHF,TWINT-Zahlung ,"FRATELLI, ST. GALLEN
+41791234567
07.08.2025 11:56
",TWINT-Zahlung ,"FRATELLI, ST. GALLEN
+41791234567
07.08.2025 11:56
","FRATELLI, ST. GALLEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1668798081,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,07/08/2025,07/08/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
07.08.2025 15:16
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
07.08.2025 15:16
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1668874846,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,07/08/2025,07/08/2025,2,99.0,3942.0,CHF,TWINT-Zahlung ,"OBI SAGT DANKE, SCHAFFHAUSEN
+41791234567
07.08.2025 20:38
",TWINT-Zahlung ,"OBI SAGT DANKE, SCHAFFHAUSEN
+41791234567
07.08.2025 20:38
","OBI SAGT DANKE, SCHAFFHAUSEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667755269,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,05/08/2025,05/08/2025,2,86.3,3942.0,CHF,,,Vergütung / SWISSCOM (SCHWEIZ) AG / ,,,,,,,CH3230000001XXXXYYYYZ,"SWISSCOM (SCHWEIZ) AG
ALTE TIEFENAUSTRASSE 6
3050 BERN
Schweiz",050123698780010000001220011,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667888135,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,05/08/2025,05/08/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
05.08.2025 09:00
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
05.08.2025 09:00
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667960447,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,05/08/2025,05/08/2025,2,8.9,3942.0,CHF,TWINT-Zahlung ,"KUHN BACK & GASTRO AG, ST. GALLEN
+41791234567
05.08.2025 12:22
",TWINT-Zahlung ,"KUHN BACK & GASTRO AG, ST. GALLEN
+41791234567
05.08.2025 12:22
","KUHN BACK & GASTRO AG, ST. GALLEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1668024125,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,05/08/2025,05/08/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
05.08.2025 13:45
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
05.08.2025 13:45
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667446129,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,04/08/2025,04/08/2025,2,58.95,3942.0,CHF,TWINT-Zahlung ,"TRATECH GMBH, KREUZLINGEN
+41791234567
04.08.2025 08:01
",TWINT-Zahlung ,"TRATECH GMBH, KREUZLINGEN
+41791234567
04.08.2025 08:01
","TRATECH GMBH, KREUZLINGEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667475051,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,04/08/2025,04/08/2025,2,802.9,3942.0,CHF,,,Vergütung / A+P REINIGUNGEN / ,,,,,,,CH7800784296XXXXYYYYZ,"A+P REINIGUNGEN
STAMMERWEG 7
8255 SCHLATTINGEN
Schweiz",RF42000000000000000001256,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667556472,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,04/08/2025,04/08/2025,2,4.5,3942.0,CHF,Kartenbezug ,"Volg Laden
Kartennummer **** 1010
04.08.2025 12:59
",Kartenbezug ,"Volg Laden
Kartennummer **** 1010
04.08.2025 12:59
","VOLG LADEN, OBERSTAMMHEIM",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667581463,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,04/08/2025,04/08/2025,2,370.0,3942.0,CHF,TWINT-Zahlung ,"SWISS-GREEN, MORAT
+41791234567
04.08.2025 14:26
",TWINT-Zahlung ,"SWISS-GREEN, MORAT
+41791234567
04.08.2025 14:26
","SWISS-GREEN, MORAT",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1619877862,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,02/08/2025,02/08/2025,2,2.1,3942.0,CHF,TWINT-Zahlung ,"MIGROS NEUMARKT, ST. GALLEN
+41791234567
02.08.2025 12:29
",TWINT-Zahlung ,"MIGROS NEUMARKT, ST. GALLEN
+41791234567
02.04.2025 12:29
","MIGROS NEUMARKT, ST. GALLEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1666876887,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,02/08/2025,02/08/2025,2,42.8,2549.0,EUR,Kartenbezug ,"DIONICA VRBOVSKO-RIJ
Kartennummer **** 1010
02.08.2025 00:56
Originalbetrag EUR 42.80
Währungskurs 1 EUR = 0.934562 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"DIONICA VRBOVSKO-RIJ
Kartennummer **** 1010
02.08.2025 00:56
Originalbetrag EUR 42.80
Währungskurs 1 EUR = 0.934562 CHF
Transaktionsgebühr CHF 1.50
","DIONICA VRBOVSKO-RIJEK, CAVLE",2197.0,Kroatien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1666920296,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,02/08/2025,02/08/2025,2,21.8,2549.0,EUR,Kartenbezug ,"BSPDV TRIESTE
Kartennummer **** 1010
02.08.2025 09:02
Originalbetrag EUR 21.80
Währungskurs 1 EUR = 0.934562 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"BSPDV TRIESTE
Kartennummer **** 1010
02.08.2025 09:02
Originalbetrag EUR 21.80
Währungskurs 1 EUR = 0.934562 CHF
Transaktionsgebühr CHF 1.50
","BSPDVPESCHIERA DEL GAR, VERONA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667013703,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,02/08/2025,02/08/2025,2,12.0,2549.0,EUR,Kartenbezug ,"AREA CAMPER PESCHIER
Kartennummer **** 1010
02.08.2025 17:00
Originalbetrag EUR 12.00
Währungskurs 1 EUR = 0.937638 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"AREA CAMPER PESCHIER
Kartennummer **** 1010
02.08.2025 17:00
Originalbetrag EUR 12.00
Währungskurs 1 EUR = 0.937638 CHF
Transaktionsgebühr CHF 1.50
","AREA CAMPER PESCHIERA, PESCHIERA DVR",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1667041679,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,02/08/2025,02/08/2025,2,5.7,3942.0,CHF,Kartenbezug ,"Marché Bellinzona Sü
Kartennummer **** 1010
02.08.2025 21:31
",Kartenbezug ,"Marché Bellinzona Sü
Kartennummer **** 1010
02.08.2025 21:31
","MARCHE BELLINZONA SUD, MONTE CARASSO",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1666048461,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,31/07/2025,31/07/2025,2,60.0,3942.0,CHF,,,Vergütung / STRASSENVERKEHRSAMT KANTON ZUERICH / ,,,,,,,CH1430000001XXXXYYYYZ,"STRASSENVERKEHRSAMT KANTON ZUERICH
UEETLIBERGSTRASSE 301
8036 ZUERICH
Schweiz",800021874663202525017494045,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1666193174,35,cord,Sammelauftrag,cord_deb,Sammelauftrag,31/07/2025,31/07/2025,2,2715.0,3942.0,CHF,,,Sammelbelastung vom 31.07.2025,Sammelbelastung vom 31.07.2025,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1665561674,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,30/07/2025,30/07/2025,2,128.5,3942.0,CHF,,,Vergütung / SWISSCOM (SCHWEIZ) AG / ,,,,,,,CH3230000001XXXXYYYYZ,"SWISSCOM (SCHWEIZ) AG
ALTE TIEFENAUSTRASSE 6
3050 BERN
Schweiz",000490541833007757020720254,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1665044377,6,pay,Zahlungsverkehr,lsv_plus,LSV debit,29/07/2025,29/07/2025,2,74.75,3942.0,CHF,,,"LSV EKB01
Viseca Payment Services SA
Hagenholzstrasse 56
Postfach 7007
8050 Zuerich
Ref: 0000000000000000",,,,,,01200XXXX,,"Viseca Payment Services SA
Hagenholzstrasse 56
Postfach 7007
8050 Zuerich",0,"1107567005609191
BELASTUNG GEMAESS RECHNUNG
VOM 23.07.2025
KARTENKONTO 1107 5670 0579 9X9Y"
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1662279233,30,inpay,Zahlungseingang,inpay#inpay,Vergütung,22/07/2025,22/07/2025,1,7900.0,3942.0,CHF,"SALAERZAHLUNG  / Arbeitgeber AG, Zentralsitz, CH-8000 Zürich",SALAERZAHLUNG ,,,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1659353259,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,13/07/2025,13/07/2025,2,900.01,2549.0,EUR,Kartenbezug ,"SIMUN OIL
Kartennummer **** 1010
13.07.2025 09:13
Originalbetrag EUR 900.01
Währungskurs 1 EUR = 0.932437 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"SIMUN OIL
Kartennummer **** 1010
13.07.2025 09:13
Originalbetrag EUR 900.01
Währungskurs 1 EUR = 0.932437 CHF
Transaktionsgebühr CHF 1.50
","SIMUN OIL, POLACA",2197.0,Kroatien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1659122237,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,12/07/2025,12/07/2025,2,1.9,2549.0,EUR,Kartenbezug ,"ASPIT DIREZ. USCITA
Kartennummer **** 1010
12.07.2025 00:22
Originalbetrag EUR 1.90
Währungskurs 1 EUR = 0.934003 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"ASPIT DIREZ. USCITA
Kartennummer **** 1010
12.07.2025 00:22
Originalbetrag EUR 1.90
Währungskurs 1 EUR = 0.934003 CHF
Transaktionsgebühr CHF 1.50
","ASPITMILANO NORD, MILANO",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1659110834,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,12/07/2025,12/07/2025,2,2.5,2549.0,EUR,Kartenbezug ,"ASPIT DIREZ.ENTRATA
Kartennummer **** 1010
12.07.2025 00:01
Originalbetrag EUR 2.50
Währungskurs 1 EUR = 0.934003 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"ASPIT DIREZ.ENTRATA
Kartennummer **** 1010
12.07.2025 00:01
Originalbetrag EUR 2.50
Währungskurs 1 EUR = 0.934003 CHF
Transaktionsgebühr CHF 1.50
","ASPITCOMO GRANDATE, COMO",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1658528570,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,10/07/2025,10/07/2025,2,1500.0,3942.0,CHF,,,Vergütung / REVOLUT BANK UAB,,,,,,,CH9409000QEXXXXYYYYZ,"REVOLUT BANK UAB
KONSTITUCIJOS AVE. 21B
08130 VILNIUS
08130 VILNIUS",,"69382175
MAX MEIER
CH
"
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1658648165,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,10/07/2025,10/07/2025,2,3.1,3942.0,CHF,TWINT-Zahlung ,"VOLG LADEN OBERSTAMMHEIM, OBERSTAMMHEIM
+41791234567
10.07.2025 17:37
",TWINT-Zahlung ,"VOLG LADEN OBERSTAMMHEIM, OBERSTAMMHEIM
+41791234567
10.07.2025 17:37
","VOLG LADEN OBERSTAMMHEIM, OBERSTAMMHEIM",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1658107832,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,09/07/2025,09/07/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
09.07.2025 09:34
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
09.07.2025 09:34
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1658162053,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,09/07/2025,09/07/2025,2,8.2,3942.0,CHF,TWINT-Zahlung ,"MIGROS MR NEUMARKT TRAITEUR, ST. GALLEN
+41791234567
09.07.2025 12:10
",TWINT-Zahlung ,"MIGROS MR NEUMARKT TRAITEUR, ST. GALLEN
+41791234567
09.07.2025 12:10
","MIGROS MR NEUMARKT TRAITEUR, ST. GALLEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1658219485,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,09/07/2025,09/07/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
09.07.2025 15:13
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
09.07.2025 15:13
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1657734997,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,08/07/2025,08/07/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
08.07.2025 09:29
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
08.07.2025 09:29
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1657789165,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,08/07/2025,08/07/2025,2,2.1,3942.0,CHF,TWINT-Zahlung ,"MIGROS NEUMARKT, ST. GALLEN
+41791234567
08.07.2025 12:08
",TWINT-Zahlung ,"MIGROS NEUMARKT, ST. GALLEN
+41791234567
08.07.2025 12:08
","MIGROS NEUMARKT, ST. GALLEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1657786277,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,08/07/2025,08/07/2025,2,8.2,3942.0,CHF,TWINT-Zahlung ,"MIGROS MR NEUMARKT TRAITEUR, ST. GALLEN
+41791234567
08.07.2025 12:01
",TWINT-Zahlung ,"MIGROS MR NEUMARKT TRAITEUR, ST. GALLEN
+41791234567
08.07.2025 12:01
","MIGROS MR NEUMARKT TRAITEUR, ST. GALLEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1657767666,44,cardtrx,Kartentransaktion,widrw_oo#maestro,Bancomat-Bezug,08/07/2025,08/07/2025,2,300.0,2549.0,EUR,Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
08.07.2025 11:07
Originalbetrag EUR 300.00
Währungskurs 1 EUR = 0.939233 CHF
",Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
08.07.2025 11:07
Originalbetrag EUR 300.00
Währungskurs 1 EUR = 0.939233 CHF
",,,,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1657767832,44,cardtrx,Kartentransaktion,widrw_oo#maestro,Bancomat-Bezug,08/07/2025,08/07/2025,2,200.0,3942.0,CHF,Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
08.07.2025 11:08
",Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
08.07.2025 11:08
",,,,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1657326032,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,07/07/2025,07/07/2025,2,1099.45,3942.0,CHF,,,Vergütung / BAHNHOF-GARAGE NEUPARADIES GMBH / 0000,25192,,,,,,CH4730000003XXXXYYYYZ,"BAHNHOF-GARAGE NEUPARADIES GMBH
FRAUENFELDERSTR. 13
8252 SCHLATT TG
Schweiz",,25192
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1656253345,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,04/07/2025,04/07/2025,2,102.3,3942.0,CHF,,,Vergütung / SWISSCOM (SCHWEIZ) AG / ,,,,,,,CH3230000001XXXXYYYYZ,"SWISSCOM (SCHWEIZ) AG
ALTE TIEFENAUSTRASSE 6
3050 BERN
Schweiz",050123698780010000001210018,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1655959668,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,03/07/2025,03/07/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
03.07.2025 09:47
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
03.07.2025 09:47
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1656012203,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,03/07/2025,03/07/2025,2,13.5,3942.0,CHF,TWINT-Zahlung ,"MIGROS NEUMARKT M-REST., ST. GALLEN
+41791234567
03.07.2025 11:51
",TWINT-Zahlung ,"MIGROS NEUMARKT M-REST., ST. GALLEN
+41791234567
03.07.2025 11:51
","MIGROS NEUMARKT M-REST., ST. GALLEN",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1656069629,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,03/07/2025,03/07/2025,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
03.07.2025 14:57
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
03.07.2025 14:57
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1654585142,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,01/07/2025,01/07/2025,2,156.6,3942.0,CHF,,,Vergütung / AXA VERSICHERUNGEN AG / ,,,,,,,CH2030000001XXXXYYYYZ,"AXA VERSICHERUNGEN AG
8400 WINTERTHUR
Schweiz",228724651100010500465105021,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1654595939,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,01/07/2025,01/07/2025,2,728.5,3942.0,CHF,,,Vergütung / SWICA GESUNDHEITSORGANISATION / ,,,,,,,CH2030000003XXXXYYYYZ,"SWICA GESUNDHEITSORGANISATION
ROEMERSTRASSE 37
8400 WINTERTHUR
Schweiz",101729900986000243634700008,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1654604962,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,01/07/2025,01/07/2025,2,600.2,3942.0,CHF,,,Vergütung / AXA VERSICHERUNGEN AG / ,,,,,,,CH2030000001XXXXYYYYZ,"AXA VERSICHERUNGEN AG
8400 WINTERTHUR
Schweiz",186818721200010500465104921,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1653830803,35,cord,Sammelauftrag,cord_deb,Sammelauftrag,30/06/2025,30/06/2025,2,3564.45,3942.0,CHF,,,Sammelbelastung vom 30.06.2025,Sammelbelastung vom 30.06.2025,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1653974951,35,cord,Sammelauftrag,cord_deb,Sammelauftrag,30/06/2025,30/06/2025,2,2715.0,3942.0,CHF,,,Sammelbelastung vom 30.06.2025,Sammelbelastung vom 30.06.2025,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1652540107,6,pay,Zahlungsverkehr,lsv_plus,LSV debit,27/06/2025,27/06/2025,2,78.95,3942.0,CHF,,,"LSV EKB01
Viseca Payment Services SA
Hagenholzstrasse 56
Postfach 7007
8050 Zuerich
Ref: 0000000000000000",,,,,,01200XXXX,,"Viseca Payment Services SA
Hagenholzstrasse 56
Postfach 7007
8050 Zuerich",0,"1107567005609191
BELASTUNG GEMAESS RECHNUNG
VOM 23.06.2025
KARTENKONTO 1107 5670 0579 9X9Y"
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1652659941,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,27/06/2025,27/06/2025,2,128.0,3942.0,CHF,,,Vergütung / SWISSCOM (SCHWEIZ) AG / ,,,,,,,CH3230000001XXXXYYYYZ,"SWISSCOM (SCHWEIZ) AG
ALTE TIEFENAUSTRASSE 6
3050 BERN
Schweiz",000490541833006017410620254,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1653084732,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,27/06/2025,27/06/2025,2,312.95,3942.0,CHF,,,Vergütung / A+P REINIGUNGEN / ,,,,,,,CH7800784296XXXXYYYYZ,"A+P REINIGUNGEN
STAMMERWEG 7
8255 SCHLATTINGEN
Schweiz",RF16000000000000000001239,
